12884110
13165505
13743944
13309916
13849216
14031109
14027706
13996190
13484787
14048038
14217737
14819223
14661723
14465959
14433006
14260532
14380084
14104815
14446655
14579587
14448195
14835694
14366379
14693952
14484648
15064151
15158341
14869241
15186042
15605280
14935988
14736494
15079080
14651331
14478014
14244341
14162400
14338002
14087647
13909486
13497796
13765410
13846264
13868818
13566386
13598866
13581109
13390135
13598558
13773383
