12378182
10634096
10005716
10076370
10056737
9873412
9395171
8967905
9625679
8921234
9237435
8852155
7595437
7660127
8606003
8669807
8770663
9796264
9698911
9935515
9554213
8469376
9584619
9529729
8472845
7054010
7303679
7886363
7173370
6437390
7154503
6953538
7040766
6312800
5936312
5991007
5865078
6806619
6513536
6471693
6331069
5606228
5244312
5523510
5695337
4978262
5474287
6880496
6023247
7024074
