11314879
11645326
10688388
9946306
8983698
8200964
7379019
6531403
7234227
6433896
6122655
5728524
5444450
5083967
4621605
4563886
4613692
4488846
4535163
4563392
4749398
4741849
4206477
4017344
3871078
3941704
3769580
3735200
3503644
3498636
3332786
3452280
3260915
3066784
3019692
3012751
2744742
2340989
1959705
1895929
2174971
2063787
1816011
2004434
2064688
2124561
2102002
1944509
1937840
1845205
